"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Pull Up (Assisted)",,"",0,"normal",60,5,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Pull Up (Assisted)",,"",1,"normal",80,5,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Pull Up (Assisted)",,"",2,"normal",100,5,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Pull Up (Assisted)",,"",3,"normal",100,5,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Pull Up (Assisted)",,"",4,"normal",120,5,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Chest Dip (Assisted)",,"",0,"normal",60,5,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Chest Dip (Assisted)",,"",1,"normal",80,5,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Chest Dip (Assisted)",,"",2,"normal",100,5,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Chest Dip (Assisted)",,"",3,"normal",100,5,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Chest Dip (Assisted)",,"",4,"normal",140,5,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Bench Press (Dumbbell)",,"",0,"normal",80,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Bench Press (Dumbbell)",,"",1,"normal",80,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Bench Press (Dumbbell)",,"",2,"normal",80,7,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Dumbbell Row",,"",0,"normal",40,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Dumbbell Row",,"",1,"normal",40,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Dumbbell Row",,"",2,"normal",40,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Dumbbell Row",,"",3,"normal",40,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Dumbbell Row",,"",4,"normal",40,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Dumbbell Row",,"",5,"normal",40,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Dumbbell Row",,"",6,"normal",40,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Shoulder Press (Dumbbell)",,"",0,"normal",20,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Shoulder Press (Dumbbell)",,"",1,"normal",40,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Shoulder Press (Dumbbell)",,"",2,"normal",40,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Cable Core Palloff Press",,"second set low to high rotation",0,"normal",33,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Cable Core Palloff Press",,"second set low to high rotation",1,"normal",33,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Cable Core Palloff Press",,"second set low to high rotation",2,"normal",20,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Cable Core Palloff Press",,"second set low to high rotation",3,"normal",20,10,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Cable Core Palloff Press",,"second set low to high rotation",4,"normal",20,20,,,
"Compound Upper","26 Feb 2025, 06:27","26 Feb 2025, 07:00","","Cable Core Palloff Press",,"second set low to high rotation",5,"normal",20,20,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","Sled Push",,"",0,"normal",,,305,0,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","Sled Push",,"",1,"normal",,,305,0,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","Sled Push",,"",2,"normal",,,305,0,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","sled back peddle pull",,"",0,"normal",305,,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","sled back peddle pull",,"",1,"normal",305,,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","sled back peddle pull",,"",2,"normal",305,,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","Nordic Hamstrings Curls",,"",0,"normal",,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","Nordic Hamstrings Curls",,"",1,"normal",,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","Nordic Hamstrings Curls",,"",2,"normal",,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","Bulgarian Split Squat",,"",0,"normal",70,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","Bulgarian Split Squat",,"",1,"normal",70,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","Bulgarian Split Squat",,"",2,"normal",70,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","Bulgarian Split Squat",,"",3,"normal",70,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","Bulgarian Split Squat",,"",4,"normal",,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","Hip flexor Lift",,"",0,"normal",35,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","Hip flexor Lift",,"",1,"normal",35,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","Hip flexor Lift",,"",2,"normal",35,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","Hip flexor Lift",,"",3,"normal",35,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","single leg box jump",,"12 inch box, last set only on right",0,"normal",,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","single leg box jump",,"12 inch box, last set only on right",1,"normal",,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","single leg box jump",,"12 inch box, last set only on right",2,"normal",,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","single leg box jump",,"12 inch box, last set only on right",3,"normal",,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","single leg box jump",,"12 inch box, last set only on right",4,"normal",,10,,,
"Morning workout ☀️","21 Feb 2025, 08:09","21 Feb 2025, 08:59","","single leg box jump",,"12 inch box, last set only on right",5,"normal",,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Single Leg Romanian Deadlift (Dumbbell)",,"",0,"normal",70,6,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Single Leg Romanian Deadlift (Dumbbell)",,"",1,"normal",70,6,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Single Leg Romanian Deadlift (Dumbbell)",,"",2,"normal",70,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Single Leg Romanian Deadlift (Dumbbell)",,"",3,"normal",70,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Single Leg Romanian Deadlift (Dumbbell)",,"",4,"normal",70,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Single Leg Romanian Deadlift (Dumbbell)",,"",5,"normal",70,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Lateral Lunges (weighted)",,"",0,"normal",35,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Lateral Lunges (weighted)",,"",1,"normal",35,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Lateral Lunges (weighted)",,"",2,"normal",35,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Lateral Lunges (weighted)",,"",3,"normal",35,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Lateral Lunges (weighted)",,"",4,"normal",35,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Lateral Lunges (weighted)",,"",5,"normal",35,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Dumbbell Step Up",,"",0,"normal",35,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Dumbbell Step Up",,"",1,"normal",35,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Dumbbell Step Up",,"",2,"normal",35,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Dumbbell Step Up",,"",3,"normal",35,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Dumbbell Step Up",,"",4,"normal",35,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Dumbbell Step Up",,"",5,"normal",35,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Hip flexor Lift",,"",0,"normal",30,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Hip flexor Lift",,"",1,"normal",30,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Hip flexor Lift",,"",2,"normal",30,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Hip flexor Lift",,"",3,"normal",30,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Hip flexor Lift",,"",4,"normal",35,10,,,
"travel legs","14 Feb 2025, 07:18","14 Feb 2025, 07:52","","Hip flexor Lift",,"",5,"normal",35,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Bench Press (Dumbbell)",,"",0,"normal",90,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Bench Press (Dumbbell)",,"",1,"normal",90,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Bench Press (Dumbbell)",,"",2,"normal",90,7,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Dumbbell Row",,"",0,"normal",45,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Dumbbell Row",,"",1,"normal",45,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Dumbbell Row",,"",2,"normal",45,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Dumbbell Row",,"",3,"normal",45,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Dumbbell Row",,"",4,"normal",45,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Dumbbell Row",,"",5,"normal",45,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Shoulder Press (Dumbbell)",,"",0,"normal",30,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Shoulder Press (Dumbbell)",,"",1,"normal",40,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Shoulder Press (Dumbbell)",,"",2,"normal",40,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Cable Core Palloff Press",,"these were rotation",0,"normal",33,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Cable Core Palloff Press",,"these were rotation",1,"normal",33,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Cable Core Palloff Press",,"these were rotation",2,"normal",33,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Cable Core Palloff Press",,"these were rotation",3,"normal",33,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Cable Core Palloff Press",,"these were rotation",4,"normal",33,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Cable Core Palloff Press",,"these were rotation",5,"normal",33,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Back Extension (Hyperextension)",,"",0,"normal",,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Back Extension (Hyperextension)",,"",1,"normal",,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Back Extension (Hyperextension)",,"",2,"normal",,10,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Pull Up (Assisted)",,"",0,"normal",60,5,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Pull Up (Assisted)",,"",1,"normal",80,4,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Pull Up (Assisted)",,"",2,"normal",100,4,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Pull Up (Assisted)",,"",3,"normal",100,4,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Pull Up (Assisted)",,"",4,"normal",120,4,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Chest Dip (Assisted)",,"",0,"normal",60,5,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Chest Dip (Assisted)",,"",1,"normal",80,5,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Chest Dip (Assisted)",,"",2,"normal",100,5,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Chest Dip (Assisted)",,"",3,"normal",100,5,,,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Plank",,"",0,"normal",,,,92,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Plank",,"",1,"normal",,,,63,
"Compound Upper","10 Feb 2025, 08:15","10 Feb 2025, 08:51","","Plank",,"",2,"normal",,,,62,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Sled Push",,"",0,"normal",,,295,0,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Sled Push",,"",1,"normal",,,295,0,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Sled Push",,"",2,"normal",,,295,0,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Sled Push",,"",3,"normal",,,295,0,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","sled back peddle pull",,"",0,"normal",295,,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","sled back peddle pull",,"",1,"normal",295,,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","sled back peddle pull",,"",2,"normal",295,,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","sled back peddle pull",,"",3,"normal",295,,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Nordic Hamstrings Curls",,"",0,"normal",,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Nordic Hamstrings Curls",,"",1,"normal",,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Nordic Hamstrings Curls",,"",2,"normal",,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Bulgarian Split Squat",,"",0,"normal",70,6,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Bulgarian Split Squat",,"",1,"normal",70,6,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Bulgarian Split Squat",,"",2,"normal",70,6,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Bulgarian Split Squat",,"",3,"normal",70,6,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Bulgarian Split Squat",,"",4,"normal",70,6,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Bulgarian Split Squat",,"",5,"normal",70,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Hip flexor Lift",,"last just left side",0,"normal",32.5,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Hip flexor Lift",,"last just left side",1,"normal",32.5,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Hip flexor Lift",,"last just left side",2,"normal",32.5,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Hip flexor Lift",,"last just left side",3,"normal",32.5,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Hip flexor Lift",,"last just left side",4,"normal",32.5,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Hip flexor Lift",,"last just left side",5,"normal",32.5,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Hip flexor Lift",,"last just left side",6,"normal",32.5,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","single leg box jump",,"",0,"normal",,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","single leg box jump",,"",1,"normal",,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","single leg box jump",,"",2,"normal",,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","single leg box jump",,"",3,"normal",,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","single leg box jump",,"",4,"normal",,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","single leg box jump",,"",5,"normal",,10,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Single Leg Romanian Deadlift (Dumbbell)",,"",0,"normal",70,6,,,
"Morning workout ☀️","6 Feb 2025, 08:11","6 Feb 2025, 09:08","","Single Leg Romanian Deadlift (Dumbbell)",,"",1,"normal",70,6,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Pull Up (Assisted)",,"",0,"normal",60,6,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Pull Up (Assisted)",,"",1,"normal",80,6,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Pull Up (Assisted)",,"",2,"normal",100,6,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Pull Up (Assisted)",,"",3,"normal",100,5,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Pull Up (Assisted)",,"",4,"normal",120,3,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Chest Dip (Assisted)",,"",0,"normal",60,5,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Chest Dip (Assisted)",,"",1,"normal",80,5,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Chest Dip (Assisted)",,"",2,"normal",100,5,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Chest Dip (Assisted)",,"",3,"normal",100,5,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Bench Press (Dumbbell)",,"",0,"normal",90,10,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Bench Press (Dumbbell)",,"",1,"normal",90,10,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Bench Press (Dumbbell)",,"",2,"normal",90,7,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Bench Press (Dumbbell)",,"",3,"normal",100,8,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Dumbbell Row",,"",0,"normal",45,10,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Dumbbell Row",,"",1,"normal",45,10,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Dumbbell Row",,"",2,"normal",45,10,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Dumbbell Row",,"",3,"normal",45,10,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Dumbbell Row",,"",4,"normal",45,10,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Dumbbell Row",,"",5,"normal",45,10,,,
"Compound Upper","4 Feb 2025, 08:11","4 Feb 2025, 08:58","","Dumbbell Row",,"",6,"normal",45,10,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Sled Push",,"Speed focus",0,"normal",,,255,0,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Sled Push",,"Speed focus",1,"normal",,,255,0,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Sled Push",,"Speed focus",2,"normal",,,255,0,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Sled Push",,"Speed focus",3,"normal",,,255,0,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","sled back peddle pull",,"",0,"normal",255,,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","sled back peddle pull",,"",1,"normal",255,,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","sled back peddle pull",,"",2,"normal",255,,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","sled back peddle pull",,"",3,"normal",255,,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Nordic Hamstrings Curls",,"last 5 of each set was bent at the wate",0,"normal",,10,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Nordic Hamstrings Curls",,"last 5 of each set was bent at the wate",1,"normal",,10,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Nordic Hamstrings Curls",,"last 5 of each set was bent at the wate",2,"normal",,10,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Bulgarian Split Squat",,"",0,"normal",70,6,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Bulgarian Split Squat",,"",1,"normal",70,6,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Bulgarian Split Squat",,"",2,"normal",70,6,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Bulgarian Split Squat",,"",3,"normal",70,6,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Bulgarian Split Squat",,"",4,"normal",35,10,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Bulgarian Split Squat",,"",5,"normal",35,10,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Hip flexor Lift",,"",0,"normal",30,10,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Hip flexor Lift",,"",1,"normal",30,10,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Hip flexor Lift",,"",2,"normal",30,10,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Hip flexor Lift",,"",3,"normal",30,10,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Hip flexor Lift",,"",4,"normal",30,10,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Hip flexor Lift",,"",5,"normal",30,10,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Hip flexor Lift",,"",6,"normal",30,10,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Lateral Lunges (weighted)",,"",0,"normal",15,10,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Lateral Lunges (weighted)",,"",1,"normal",15,10,,,
"Morning workout ☀️","23 Jan 2025, 07:16","23 Jan 2025, 08:01","","Lateral Lunges (weighted)",,"",2,"normal",15,10,,,
